taker_address,n_copy_trades,n_wins,hit_rate,pnl_total,pnl_mean
0xf7e117ea81faddc94cb76709ccfd2738bccdf770,257,153,0.5953307392996109,1221.9885178400054,4.754819135564223
0x62e651c34c394423e8c2c93b24a50b0e54cf564e,189,140,0.7407407407407407,1189.1360233259454,6.291724991142568
0x51eb0959202f6547037ffbc565c6096200036bfa,69,42,0.6086956521739131,1118.3639039890404,16.208172521580295
0x988925deb67a632acf77a97f8ad2e189ced33e00,41,29,0.7073170731707317,1085.909103944435,26.48558790108378
0x6dd9d5a1fe8021317c477104a0131205ecda8cc1,205,196,0.9560975609756097,1065.3193300080693,5.196679658575948
0x184e98eb1d39dfb9e7750e860512a9adbcbecf96,134,134,1.0,1020.8271490699717,7.618113052760983
0x5667d8ac805b63d7e7d806cb84f228a5b33f837c,169,116,0.6863905325443787,973.3103266843847,5.759232702274465
0x7a7afeafea12ea630ddcfd3bd726593802a906e4,312,220,0.7051282051282052,955.2825962380816,3.0618031930707743
0x2b495e9d1c25794d6b38101ba44884e2ab90d0df,535,373,0.697196261682243,950.5103490223893,1.7766548579857744
0xb8e3ab1cfe1a5610af9486d490fe987d99a15f7b,7,7,1.0,878.8770053475935,125.55385790679907
0x2d36ceee8afba8166fc6b7e2dd63656171ec10d5,20,17,0.85,850.6356400113252,42.53178200056626
0xf24f3f6a7cf5532e29c0b6e4786f1ac3bfecf640,61,55,0.9016393442622951,751.1436540575202,12.313830394385576
0x25dcf4635fe93082e0849fbbf81c95680cf5e33b,550,289,0.5254545454545455,708.9104752007916,1.288928136728712
0xc93e111a728ab899ddb31744b412c3fde4592db5,13,11,0.8461538461538461,689.8499502123296,53.06538078556382
0x1986a3e555dd2a334c33c34b0168170cff54ef06,228,206,0.9035087719298246,654.8304185974633,2.8720632394625585
0xa7745e05e29f0ce180a6c8d852dc32abf4b2dcaf,116,68,0.5862068965517241,644.5256742608525,5.556255812593556
0xac9b386454ed02ef205e0ebd189d8864fd02d4c5,36,24,0.6666666666666666,598.4951589331386,16.624865525920516
0xb741a5dade4a298897a3124ed798a9cca1fba996,29,27,0.9310344827586207,566.7270127935094,19.542310785983084
0xf79aa5eafbe056ad504466796fbd4ebee86645ed,13,11,0.8461538461538461,506.4499058920746,38.957685068621124
0x2a65e790f7b4c88936158e492061ea89c9bc5015,89,73,0.8202247191011236,483.1507464956999,5.428660072985392
0x84b2b9b26c5498e8ca2b53c2d493537136ad620f,11,9,0.8181818181818182,413.57628350970134,37.59784395542739
0x1bfbb77d773bca7ff7ee058853b4b32c45d3570e,10,7,0.7,409.7677470990027,40.97677470990027
0xae29f7ee41cf45cf0d468d32f5442ddff952d0c3,30,21,0.7,399.9211589084962,13.330705296949873
0xc2255ea0cdfaf6ed5b559cb8c1c262add36119d4,16,12,0.75,397.86479582204527,24.86654973887783
0xf56ef042ee1f10c52273555f25e3c045030b9b79,5,4,0.8,392.46955817974464,78.49391163594893
0xe1f4e51fdd38abc3381f239abf29db91deddd0e7,28,21,0.75,391.312962038721,13.975462929954322
0x196c0a82a5b1d7fd001de1d36a173f65bc057a01,10,8,0.8,386.28291463750645,38.62829146375064
0xc18e5fa67e290238c43cc118cd533ab694389b16,16,11,0.6875,360.17440778763796,22.510900486727373
0x84bdebeefed20aaedc3e6b5f1c20de2f59246d83,3,3,1.0,323.73481969539864,107.91160656513289
0x1b457d52dbe1b1053d5eaa4a8f1acb7c408fbc22,21,13,0.6190476190476191,303.4710218942569,14.451001042583663
0x58e213ac990f8ef2e5e8ef9106082298184fdfea,283,232,0.8197879858657244,287.830766629336,1.0170698467467703
0x3544bd4363d7740567d52011079cce0d665493dc,13,8,0.6153846153846154,281.09265069691287,21.62251159207022
0x14b38da90d6e4bea1e84bb9a0cea2490dd554297,10,8,0.8,276.9570816607619,27.69570816607619
