taker_address,n_copy_trades,n_wins,hit_rate,pnl_total,pnl_mean
0x29b15e8557b2cb5b5ba1ec8b5cbba479ee26f737,2,0,0.0,-200.0,-100.0
0x0441a78d2fbc0b55b1d0141a7aa6054d724ab3aa,4,1,0.25,-211.3207543680287,-52.830188592007175
0xb99d6516404adf11a1a870ff32fd3dd6e7ee1e6a,5,1,0.2,-243.58974358974362,-48.71794871794872
0xa2b5bafa01d0f81926a2a88e5628a95b59fc4582,58,20,0.3448275862068966,-261.3910762314555,-4.506742693645784
0xfe4925fa7b9be9e68c27b45b4fd586c861739c28,19,8,0.42105263157894735,-321.8551731442344,-16.939745954959704
0x6364cbdc219716b5d6292f2376f7a1bce99acb38,62,31,0.5,-357.8814971436061,-5.772282211993647
0x59cf850d330f01ed5dbcf71b6243ca2e65664275,69,40,0.5797101449275363,-360.58118822378526,-5.225814322083845
0xc2c1a8c92e4c6d2628ef9c6a262411a44e459fe2,4,0,0.0,-400.0,-100.0
0x81f05026a47e781f35d5a1a3eeec8f8e1b82cbb1,4,0,0.0,-400.0,-100.0
0x82d2e4dbb0a849ff8e2f5380719769145648beea,5,0,0.0,-500.0,-100.0
0x598b1d82e16e03d0455c71ed435784884119f296,9,3,0.3333333333333333,-574.9566223250434,-63.88406914722705
0x10d48e5667965e9f5e4ae4fe28352151bd57d953,40,11,0.275,-595.9362613213605,-14.898406533034011
0xcdc2ae7ab3abac71768c1c21b99e5e0b283e8b96,111,45,0.40540540540540543,-640.960849233032,-5.774422065162451
0x6f15878ec28e25744804e38ea3c57dd86c2b4be2,93,42,0.45161290322580644,-686.9654477919329,-7.3867252450745475
0x6bb33bdb14cea8f53766539efc6019b55e8a758e,61,29,0.47540983606557374,-698.9096977590673,-11.457536028837168
0xf4391ba9e844569eb9c4269ac18f103087febf9c,9,1,0.1111111111111111,-761.1111111111111,-84.5679012345679
0x5f0718ff03268ac06ab4623f755ea4d4d77f9d0f,29,13,0.4482758620689655,-799.3321773234567,-27.563178528395056
0x48a9da2b180336a445044ae7b49c8172ae97cd76,28,11,0.39285714285714285,-805.2740731676706,-28.759788327416807
0x2e00a32fbadb4e6d3cfb10eb852b293ad65aeb46,1006,515,0.5119284294234593,-836.2525324204624,-0.8312649427638792
0xa45d10fea3ce5ac959e882674c7fee302173b413,29,12,0.41379310344827586,-836.8719038345205,-28.857651856362775
0xe161b23d2fcf20d553523d5edb9cd2d0804c4ebf,140,52,0.37142857142857144,-837.5189736598002,-5.982278383284287
0x7245003e8e868647c3dbcb3362df719a2515f1c3,103,57,0.5533980582524272,-889.2539378577366,-8.633533377259578
0x6165eea4a70294502eaafe6a6abdcfae35c8db3c,155,69,0.44516129032258067,-982.4980694923142,-6.33869722253106
0xe558bb7b02ea489d772bd34f14cc845e391fdcd2,16,3,0.1875,-1045.0698939863028,-65.31686837414392
0x04310477a4dfea3fbc11301111b78061770e6088,178,84,0.47191011235955055,-1050.1039550624973,-5.899460421699423
0x469f8560d47c8eaaaec3d003e7a1fac2bd0e3d4f,1343,694,0.5167535368577811,-1082.5737951737985,-0.8060862212760972
0x8633c1c6844c5928b284a71e211584739474a08d,12,1,0.08333333333333333,-1087.6404494382023,-90.6367041198502
0x9f9fd3cdd442c431a5fc73c85540c0d1ca362a51,214,133,0.6214953271028038,-1106.0163194692636,-5.168300558267587
0x4f4d8f0388f5d4ac254de35eea9ca3e387526055,79,37,0.46835443037974683,-1281.8383452759092,-16.22580183893556
0x59f1bead500fca3db9483f76fba8832e3c0ca693,45,28,0.6222222222222222,-1287.9577653033948,-28.621283673408772
0x494041630c5ea63638286e6082fecb0648e405cb,56,31,0.5535714285714286,-1489.0721271362495,-26.590573698861597
0x8013187016b790055b112a975acd0251131f5b52,117,59,0.5042735042735043,-1556.9413834436923,-13.30719131148455
0x72348f5fd941ab5c08b4d4b9d11f9d700e421d85,142,76,0.5352112676056338,-1568.3206645205025,-11.04451172197537
0xa7745e05e29f0ce180a6c8d852dc32abf4b2dcaf,87,39,0.4482758620689655,-1636.9625294067707,-18.81566125754909
