prediction_id,timestamp,open,high,low,close,volume,trade_count
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-20T07:00:00.000000000+0000,0.72,0.72,0.72,0.72,20.0,1
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-20T08:00:00.000000000+0000,0.87,0.87,0.87,0.87,10.0,1
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-20T09:00:00.000000000+0000,0.870000006951389,0.8700000533000048,0.870000006951389,0.8700000533000048,126.153843,2
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-20T10:00:00.000000000+0000,0.8899999369688311,0.89,0.88,0.88,29.998874999999998,3
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-20T12:00:00.000000000+0000,0.91,0.91,0.91,0.91,20.0,1
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-20T14:00:00.000000000+0000,0.9,0.91,0.9,0.91,60.0,3
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-20T18:00:00.000000000+0000,0.92,0.92,0.92,0.92,63.08125,2
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-20T19:00:00.000000000+0000,0.93,0.93,0.92,0.92,45.0,3
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-21T00:00:00.000000000+0000,0.9400000540000054,0.9400000540000054,0.94,0.94,81.87666499999999,2
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-21T03:00:00.000000000+0000,0.9390000281820011,0.94,0.9390000281820011,0.94,149.147537,4
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-21T04:00:00.000000000+0000,0.9390000281820011,0.9390000281820011,0.9390000281820011,0.9390000281820011,32.786884,1
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-21T05:00:00.000000000+0000,0.9380000372079862,0.9380000372079862,0.9380000372079862,0.9380000372079862,25.048385999999997,1
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-21T06:00:00.000000000+0000,0.9380000280860014,0.9380000280860014,0.9380000280860014,0.9380000280860014,32.258063,1
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-21T07:00:00.000000000+0000,0.94,0.94,0.929,0.931,200.681611,6
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-21T09:00:00.000000000+0000,0.9130000728190119,0.918999969764895,0.9130000728190119,0.918999969764895,22.375642,2
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-21T10:00:00.000000000+0000,0.913,0.92,0.913,0.92,159.64,3
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-21T12:00:00.000000000+0000,0.923,0.923,0.923,0.923,62.0,5
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-21T13:00:00.000000000+0000,0.925000755701226,0.926,0.925000755701226,0.926,74.157865,10
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-21T15:00:00.000000000+0000,0.94,0.94,0.94,0.94,49.0,1
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-21T16:00:00.000000000+0000,0.9459999833250528,0.9459999833250528,0.936,0.936,36.734511999999995,2
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-21T17:00:00.000000000+0000,0.9459999404019839,0.9459999404019839,0.9459999404019839,0.9459999404019839,6.342492999999999,1
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-21T18:00:00.000000000+0000,0.9390000327511924,0.9459999911832797,0.9390000311081822,0.9390000549610055,204.96198499999997,8
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-21T19:00:00.000000000+0000,0.9499999769884615,0.9499999769884615,0.945,0.949,111.55823,4
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-21T20:00:00.000000000+0000,0.956,0.956,0.956,0.956,7.0,1
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-21T21:00:00.000000000+0000,0.961,0.961,0.961,0.961,10.0,2
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-21T22:00:00.000000000+0000,0.9550005417769217,0.956,0.9550005417769217,0.956,22.688887,2
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-22T00:00:00.000000000+0000,0.957,0.957,0.251,0.251,1300.0138069999998,18
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-22T01:00:00.000000000+0000,0.7,0.7,0.7,0.7,50.0,1
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-22T02:00:00.000000000+0000,0.6010000173746372,0.839,0.6010000173746372,0.839,136.568921,5
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-22T03:00:00.000000000+0000,0.801,0.939,0.801,0.939,36.33,2
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-22T04:00:00.000000000+0000,0.843,0.955,0.843,0.94,266.99,15
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-22T06:00:00.000000000+0000,0.9030001888578298,0.904,0.901,0.904,110.357215,10
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-22T07:00:00.000000000+0000,0.906,0.914,0.9,0.9010000882090096,357.873986,15
5038276513077417416821635908753659895927096424714689740691582804208822826649,2025-06-22T08:00:00.000000000+0000,0.911,0.9199994479992272,0.911,0.9150000714000114,158.882834,10
