prediction_id,timestamp,open,high,low,close,volume,trade_count
113406605533367796880667821169718394516735800811065947925953436822652479544415,2025-12-28T04:00:00.000000000+0000,0.51,0.51,0.51,0.51,20.0,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2025-12-28T07:00:00.000000000+0000,0.51,0.51,0.51,0.51,50.0,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2025-12-28T08:00:00.000000000+0000,0.5,0.5,0.5,0.5,100.0,2
113406605533367796880667821169718394516735800811065947925953436822652479544415,2025-12-28T13:00:00.000000000+0000,0.5,0.5,0.5,0.5,20.0,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2025-12-28T23:00:00.000000000+0000,0.51,0.51,0.51,0.51,30.0,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2025-12-29T07:00:00.000000000+0000,0.48,0.48,0.48,0.48,100.0,2
113406605533367796880667821169718394516735800811065947925953436822652479544415,2025-12-29T11:00:00.000000000+0000,0.48,0.48,0.39,0.39,140.96,4
113406605533367796880667821169718394516735800811065947925953436822652479544415,2025-12-29T13:00:00.000000000+0000,0.22,0.22,0.18,0.18,45.45,4
113406605533367796880667821169718394516735800811065947925953436822652479544415,2025-12-29T15:00:00.000000000+0000,0.31,0.31,0.29,0.3,150.0,4
113406605533367796880667821169718394516735800811065947925953436822652479544415,2025-12-29T17:00:00.000000000+0000,0.23,0.23,0.23,0.23,5.51,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2025-12-30T03:00:00.000000000+0000,0.28,0.31,0.28,0.31,80.4,3
113406605533367796880667821169718394516735800811065947925953436822652479544415,2025-12-30T04:00:00.000000000+0000,0.39,0.39,0.39,0.39,44.48,2
113406605533367796880667821169718394516735800811065947925953436822652479544415,2025-12-30T20:00:00.000000000+0000,0.38,0.38,0.38,0.38,50.0,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2025-12-31T03:00:00.000000000+0000,0.34,0.34,0.32,0.32,150.0,3
113406605533367796880667821169718394516735800811065947925953436822652479544415,2025-12-31T08:00:00.000000000+0000,0.32,0.32,0.32,0.32,150.0,2
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-04T10:00:00.000000000+0000,0.25,0.25,0.25,0.25,20.0,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-05T01:00:00.000000000+0000,0.29,0.29,0.29,0.29,325.52,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-05T08:00:00.000000000+0000,0.36,0.36,0.36,0.36,55.0,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-05T11:00:00.000000000+0000,0.25,0.26,0.16,0.26,66.57,5
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-05T12:00:00.000000000+0000,0.3,0.3,0.3,0.3,16.71,2
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-05T14:00:00.000000000+0000,0.39,0.39,0.36,0.36,103.9,3
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-05T19:00:00.000000000+0000,0.4699998777999096,0.4699998777999096,0.4699998777999096,0.4699998777999096,2.127658,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-06T05:00:00.000000000+0000,0.4,0.4,0.4,0.4,21.869999999999997,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-06T17:00:00.000000000+0000,0.48,0.48,0.48,0.48,20.0,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-07T01:00:00.000000000+0000,0.53,0.53,0.53,0.53,50.0,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-07T05:00:00.000000000+0000,0.49,0.49,0.48,0.48,150.0,2
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-07T13:00:00.000000000+0000,0.43,0.45,0.43,0.45,75.92,3
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-07T14:00:00.000000000+0000,0.51,0.53,0.51,0.53,25.919999999999998,3
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-07T15:00:00.000000000+0000,0.27,0.27,0.27,0.27,15.09,2
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-07T23:00:00.000000000+0000,0.45,0.45,0.4,0.4,16.766665,2
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-08T13:00:00.000000000+0000,0.34,0.34,0.25,0.25,140.0,4
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-08T15:00:00.000000000+0000,0.27,0.27,0.27,0.27,50.0,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-08T17:00:00.000000000+0000,0.32,0.32,0.32,0.32,31.25,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-08T19:00:00.000000000+0000,0.34,0.34,0.34,0.34,100.0,2
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-09T23:00:00.000000000+0000,0.47,0.47,0.47,0.47,46.8,2
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-10T09:00:00.000000000+0000,0.4600000397539119,0.4600000397539119,0.4600000397539119,0.4600000397539119,7.0433319999999995,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-10T10:00:00.000000000+0000,0.4500000120087347,0.45000002029520597,0.45,0.4500000162401586,74.43635799999998,4
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-11T04:00:00.000000000+0000,0.64,0.64,0.64,0.64,7.04,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-11T12:00:00.000000000+0000,0.48000000505935125,0.48000000505935125,0.48000000505935125,0.48000000505935125,7.906152,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-11T23:00:00.000000000+0000,0.64,0.64,0.34,0.34,7.9,2
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-12T00:00:00.000000000+0000,0.33,0.33,0.33,0.33,1.65,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-12T08:00:00.000000000+0000,0.66,0.66,0.66,0.66,23.5,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-12T17:00:00.000000000+0000,0.65,0.65,0.65,0.65,50.0,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-12T18:00:00.000000000+0000,0.65,0.65,0.61,0.61,56.0,2
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-12T19:00:00.000000000+0000,0.7099999038769065,0.7099999038769065,0.7099999038769065,0.7099999038769065,9.154928,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-12T20:00:00.000000000+0000,0.64,0.64,0.64,0.64,6.25,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-13T00:00:00.000000000+0000,0.6100001521000927,0.6100001521000927,0.6100001521000927,0.6100001521000927,2.564101,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-13T10:00:00.000000000+0000,0.6599999295999606,0.6599999295999606,0.6599999295999606,0.6599999295999606,2.272726,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-13T14:00:00.000000000+0000,0.71,0.71,0.71,0.71,50.0,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-13T18:00:00.000000000+0000,0.74,0.74,0.74,0.74,117.41,2
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-14T00:00:00.000000000+0000,0.71,0.71,0.71,0.71,60.0,2
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-14T15:00:00.000000000+0000,0.7600000144000005,0.8,0.7600000144000005,0.8,143.736665,2
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-15T01:00:00.000000000+0000,0.82,0.82,0.82,0.82,51.0,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-15T07:00:00.000000000+0000,0.68,0.68,0.68,0.68,44.699999999999996,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-15T13:00:00.000000000+0000,0.7200000145600007,0.7200000145600007,0.7200000145600007,0.7200000145600007,35.714284,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-15T17:00:00.000000000+0000,0.67,0.67,0.26,0.62,74.14000000000001,4
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-15T18:00:00.000000000+0000,0.71,0.72,0.71,0.72,101.0,3
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-16T14:00:00.000000000+0000,0.74,0.74,0.74,0.74,50.0,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-16T15:00:00.000000000+0000,0.72,0.72,0.72,0.72,105.0,2
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-16T16:00:00.000000000+0000,0.68,0.68,0.44,0.44,52.325452999999996,3
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-16T19:00:00.000000000+0000,0.75,0.75,0.75,0.75,105.0,3
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-16T22:00:00.000000000+0000,0.84,0.84,0.84,0.84,52.629999999999995,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-17T18:00:00.000000000+0000,0.85,0.85,0.85,0.85,21.8,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-18T17:00:00.000000000+0000,0.82,0.82,0.82,0.82,31.0,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-19T09:00:00.000000000+0000,0.9,0.9,0.9,0.9,12.0,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-19T13:00:00.000000000+0000,0.86,0.89,0.86,0.89,119.0,2
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-19T14:00:00.000000000+0000,0.82,0.82,0.66,0.73,418.29,8
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-19T15:00:00.000000000+0000,0.71,0.71,0.71,0.71,50.0,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-19T18:00:00.000000000+0000,0.76,0.7699999763096611,0.76,0.7699999763096611,41.536362,2
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-19T20:00:00.000000000+0000,0.7799999813452891,0.8,0.7799999813452891,0.8,78.901922,3
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-20T00:00:00.000000000+0000,0.85,0.85,0.85,0.85,39.26,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-20T06:00:00.000000000+0000,0.91,0.91,0.91,0.91,29.669999999999998,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-20T08:00:00.000000000+0000,0.93,0.93,0.91,0.91,97.0,2
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-20T11:00:00.000000000+0000,0.86,0.86,0.86,0.86,41.0,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-20T16:00:00.000000000+0000,0.88,0.88,0.88,0.88,0.6699999999999999,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-21T19:00:00.000000000+0000,0.88,0.88,0.88,0.88,10.11,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-21T21:00:00.000000000+0000,0.88,0.88,0.88,0.88,184.26999999999998,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-22T05:00:00.000000000+0000,0.87,0.87,0.87,0.87,29.38,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-23T01:00:00.000000000+0000,0.92,0.92,0.92,0.92,80.0,2
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-23T08:00:00.000000000+0000,0.93,0.93,0.93,0.93,29.38,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-24T03:00:00.000000000+0000,0.965,0.965,0.965,0.965,20.0,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-24T09:00:00.000000000+0000,0.965,0.965,0.965,0.965,43.47,1
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-25T00:00:00.000000000+0000,0.973,0.973,0.965,0.965,55.57,2
113406605533367796880667821169718394516735800811065947925953436822652479544415,2026-01-25T16:00:00.000000000+0000,0.9889999715790955,0.9889999715790955,0.9889999715790955,0.9889999715790955,26.353841,1
