prediction_id,timestamp,open,high,low,close,volume,trade_count
29771192420476576888539134643666052674144197706912818608309926950915430919394,2026-02-24T02:00:00.000000000+0000,0.8,0.8,0.8,0.8,5.0,1
29771192420476576888539134643666052674144197706912818608309926950915430919394,2026-02-24T03:00:00.000000000+0000,0.81,0.81,0.81,0.81,10.0,2
29771192420476576888539134643666052674144197706912818608309926950915430919394,2026-02-24T05:00:00.000000000+0000,0.8,0.8,0.8,0.8,71.59,1
29771192420476576888539134643666052674144197706912818608309926950915430919394,2026-02-24T07:00:00.000000000+0000,0.8,0.8,0.7200000693713321,0.720000156800069,316.07269299999996,14
29771192420476576888539134643666052674144197706912818608309926950915430919394,2026-02-24T09:00:00.000000000+0000,0.7300001458000671,0.7300001458000671,0.73,0.73,10.703702,2
29771192420476576888539134643666052674144197706912818608309926950915430919394,2026-02-24T11:00:00.000000000+0000,0.73,0.7300001528013953,0.73,0.73,93.87111,4
29771192420476576888539134643666052674144197706912818608309926950915430919394,2026-02-24T13:00:00.000000000+0000,0.6300000385709926,0.73,0.6300000385709926,0.73,50.002701,4
29771192420476576888539134643666052674144197706912818608309926950915430919394,2026-02-24T17:00:00.000000000+0000,0.7100000359600027,0.78,0.7100000359600027,0.78,109.771028,10
29771192420476576888539134643666052674144197706912818608309926950915430919394,2026-02-24T18:00:00.000000000+0000,0.789999924159977,0.789999924159977,0.74,0.74,16.329112,3
29771192420476576888539134643666052674144197706912818608309926950915430919394,2026-02-24T19:00:00.000000000+0000,0.8,0.809999832599923,0.78,0.78,203.04370199999997,6
29771192420476576888539134643666052674144197706912818608309926950915430919394,2026-02-24T20:00:00.000000000+0000,0.81,0.82,0.78,0.78,330.88,12
29771192420476576888539134643666052674144197706912818608309926950915430919394,2026-02-24T22:00:00.000000000+0000,0.83,0.83,0.83,0.83,26.0,1
29771192420476576888539134643666052674144197706912818608309926950915430919394,2026-02-24T23:00:00.000000000+0000,0.83,0.83,0.78,0.78,16.1,3
29771192420476576888539134643666052674144197706912818608309926950915430919394,2026-02-25T04:00:00.000000000+0000,0.82,0.82,0.82,0.82,11.049999999999999,1
29771192420476576888539134643666052674144197706912818608309926950915430919394,2026-02-25T05:00:00.000000000+0000,0.77,0.78,0.77,0.78,13.0,2
29771192420476576888539134643666052674144197706912818608309926950915430919394,2026-02-25T09:00:00.000000000+0000,0.82,0.82,0.82,0.82,18.95,1
29771192420476576888539134643666052674144197706912818608309926950915430919394,2026-02-25T14:00:00.000000000+0000,0.81,0.81,0.81,0.81,30.0,1
29771192420476576888539134643666052674144197706912818608309926950915430919394,2026-02-25T15:00:00.000000000+0000,0.8,0.8,0.8,0.8,42.91,1
29771192420476576888539134643666052674144197706912818608309926950915430919394,2026-02-25T16:00:00.000000000+0000,0.82,0.82,0.82,0.82,47.15,1
