prediction_id,timestamp,open,high,low,close,volume,trade_count
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-04-19T00:00:00.000000000+0000,0.26,0.26,0.26,0.26,1.5799999999999998,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-04-19T01:00:00.000000000+0000,0.35,0.35,0.35,0.35,50.0,3
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-04-19T05:00:00.000000000+0000,0.35,0.35,0.35,0.35,25.0,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-04-19T14:00:00.000000000+0000,0.3299999903661552,0.3299999903661552,0.3299999903661552,0.3299999903661552,61.242422999999995,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-04-20T03:00:00.000000000+0000,0.3200001088000914,0.3200001088000914,0.3200001088000914,0.3200001088000914,1.4705869999999999,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-04-20T07:00:00.000000000+0000,0.32,0.32,0.32,0.32,190.0,4
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-04-20T09:00:00.000000000+0000,0.33,0.33,0.33,0.33,10.0,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-04-20T14:00:00.000000000+0000,0.33,0.33,0.33,0.33,344.78,5
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-04-20T17:00:00.000000000+0000,0.35,0.35,0.35,0.35,345.0,3
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-04-22T00:00:00.000000000+0000,0.38,0.38,0.38,0.38,37.82,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-04-22T22:00:00.000000000+0000,0.41,0.41,0.41,0.41,60.0,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-04-25T06:00:00.000000000+0000,0.4200000139200011,0.43,0.4200000139200011,0.43,34.471378,2
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-04-25T17:00:00.000000000+0000,0.45,0.45,0.45,0.45,119.49,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-04-30T04:00:00.000000000+0000,0.5,0.5,0.5,0.5,80.0,2
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-05-01T05:00:00.000000000+0000,0.49,0.49,0.49,0.49,197.59,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-05-07T21:00:00.000000000+0000,0.5100000186200011,0.5100000186200011,0.5100000186200011,0.5100000186200011,20.408162,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-05-18T08:00:00.000000000+0000,0.72,0.72,0.72,0.72,59.449999999999996,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-05-30T22:00:00.000000000+0000,0.8300000129200004,0.8300000129200004,0.8300000129200004,0.8300000129200004,58.823527999999996,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-02T14:00:00.000000000+0000,0.8300000241400014,0.8300000241400014,0.8300000241400014,0.8300000241400014,29.411762999999997,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-06T22:00:00.000000000+0000,0.83,0.83,0.76,0.76,1550.0,7
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-06T23:00:00.000000000+0000,0.37,0.37,0.37,0.37,15.0,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-07T00:00:00.000000000+0000,0.25,0.25,0.25,0.25,618.0,3
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-07T15:00:00.000000000+0000,0.32000000257901406,0.32000000257901406,0.32,0.32,73.529409,2
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-07T17:00:00.000000000+0000,0.47,0.5,0.47,0.5,526.0,2
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-07T23:00:00.000000000+0000,0.36,0.36,0.36,0.36,16.0,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-08T13:00:00.000000000+0000,0.43,0.43,0.43,0.43,16.0,2
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-09T01:00:00.000000000+0000,0.47,0.47,0.47,0.47,106.44999999999999,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-09T11:00:00.000000000+0000,0.48,0.48,0.48,0.48,300.0,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-09T13:00:00.000000000+0000,0.47,0.47,0.47,0.47,202.0,2
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-09T15:00:00.000000000+0000,0.48,0.48,0.46,0.46,449.407405,8
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-10T13:00:00.000000000+0000,0.4600000216000099,0.4600000216000099,0.4600000216000099,0.4600000216000099,3.703702,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-10T16:00:00.000000000+0000,0.47,0.48,0.47,0.48,350.0,2
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-10T18:00:00.000000000+0000,0.47,0.47,0.46,0.46,356.870369,4
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-10T20:00:00.000000000+0000,0.46,0.4600000001790415,0.46,0.46,554.3237019999999,3
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-11T01:00:00.000000000+0000,0.46,0.46,0.46,0.46,428.99,7
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-11T09:00:00.000000000+0000,0.45,0.46,0.45,0.46,187.18,2
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-11T10:00:00.000000000+0000,0.29,0.29,0.28,0.28,231.0,2
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-11T21:00:00.000000000+0000,0.27,0.27,0.27,0.27,50.0,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-12T07:00:00.000000000+0000,0.25,0.25,0.25,0.25,52.42999999999999,3
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-12T15:00:00.000000000+0000,0.27,0.28,0.27,0.28,506.52,5
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-13T14:00:00.000000000+0000,0.27,0.27,0.27,0.27,29.59,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-13T23:00:00.000000000+0000,0.3,0.3,0.3,0.3,31.0,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-14T22:00:00.000000000+0000,0.25,0.25,0.25,0.25,600.0,3
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-15T00:00:00.000000000+0000,0.24,0.24,0.24,0.24,7.0,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-15T11:00:00.000000000+0000,0.24,0.24,0.24,0.24,100.0,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-15T22:00:00.000000000+0000,0.23,0.23,0.23,0.23,220.26,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-16T09:00:00.000000000+0000,0.26,0.26,0.25,0.25,205.76,2
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-19T10:00:00.000000000+0000,0.24,0.24,0.24,0.24,220.26,1
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-19T19:00:00.000000000+0000,0.44999997902606265,0.45,0.26,0.4499999459999849,780.414664,7
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-20T10:00:00.000000000+0000,0.32,0.32,0.31,0.31,201.0,2
100267003760103393908670696704053360363072200086302779487555818587885289088745,2025-06-20T14:00:00.000000000+0000,0.3,0.3,0.3,0.3,41.0,1
