prediction_id,timestamp,open,high,low,close,volume,trade_count
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-29T20:00:00.000000000+0000,0.55,0.6099999995040843,0.41,0.5100000196000032,1171.634805,25
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-29T21:00:00.000000000+0000,0.52,0.6,0.52,0.59,1402.35073,22
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-29T22:00:00.000000000+0000,0.59,0.62,0.59,0.62,170.67,6
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-29T23:00:00.000000000+0000,0.61,0.63,0.6,0.6,194.953014,8
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T00:00:00.000000000+0000,0.61,0.61,0.6,0.6,293.36,11
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T01:00:00.000000000+0000,0.6,0.62,0.6,0.62,281.24,11
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T03:00:00.000000000+0000,0.62,0.62,0.62,0.62,122.19,5
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T04:00:00.000000000+0000,0.6200024489003171,0.64,0.6200000030903973,0.64,163.51561999999998,5
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T05:00:00.000000000+0000,0.64,0.64,0.62,0.62,81.81375,3
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T06:00:00.000000000+0000,0.64,0.64,0.62,0.62,372.36625,11
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T07:00:00.000000000+0000,0.62,0.64,0.62,0.62,267.045,8
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T08:00:00.000000000+0000,0.64,0.64,0.62,0.63,286.221314,12
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T09:00:00.000000000+0000,0.63,0.63,0.62,0.62,198.285788,6
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T10:00:00.000000000+0000,0.63,0.64,0.63,0.64,59.97623199999999,7
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T11:00:00.000000000+0000,0.6300001369000863,0.64,0.63,0.63,105.17145099999999,13
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T12:00:00.000000000+0000,0.63,0.64,0.62,0.62,407.565134,24
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T13:00:00.000000000+0000,0.63,0.63,0.62,0.63,148.19,14
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T14:00:00.000000000+0000,0.63,0.64,0.63,0.64,135.212852,5
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T15:00:00.000000000+0000,0.6300229408717531,0.64,0.62,0.62,926.2437500000001,51
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T16:00:00.000000000+0000,0.63,0.64,0.61,0.61,702.3450140000001,40
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T17:00:00.000000000+0000,0.61,0.62,0.59,0.6099999916438335,492.40525799999995,22
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T18:00:00.000000000+0000,0.59,0.8,0.58,0.62,1135.65,19
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T19:00:00.000000000+0000,0.62,0.64,0.62,0.63,84.16,6
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T20:00:00.000000000+0000,0.63,0.64,0.61,0.61,100.0,6
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T21:00:00.000000000+0000,0.6199998511998869,0.6199998511998869,0.6099999955424393,0.6099999955424393,102.77683499999999,4
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-11-30T23:00:00.000000000+0000,0.58,0.59,0.55,0.55,535.0,11
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-12-01T00:00:00.000000000+0000,0.57,0.6199999982485875,0.55,0.5500000038860104,1096.016368,22
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-12-01T01:00:00.000000000+0000,0.57,0.57,0.55,0.5599994773320789,143.84309099999996,9
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-12-01T02:00:00.000000000+0000,0.55,0.570000003989512,0.55,0.570000003989512,109.94837899999999,7
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-12-01T04:00:00.000000000+0000,0.5899954766259563,0.62,0.5899811187160727,0.62,115.403894,7
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-12-01T05:00:00.000000000+0000,0.62,0.62,0.6199999990287954,0.6199999990287954,95.671934,2
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-12-01T06:00:00.000000000+0000,0.6,0.62,0.6,0.62,182.93,6
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-12-01T07:00:00.000000000+0000,0.61,0.61,0.5999999987792471,0.5999999987792471,197.18266999999997,6
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-12-01T08:00:00.000000000+0000,0.6,0.6,0.59999984999985,0.6,201.759997,6
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-12-01T09:00:00.000000000+0000,0.66,0.66,0.6,0.62,743.07,15
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-12-01T10:00:00.000000000+0000,0.6,0.61,0.6,0.61,669.26,3
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-12-01T11:00:00.000000000+0000,0.6100000075111113,0.610000031432838,0.61,0.61,271.39435499999996,8
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-12-01T12:00:00.000000000+0000,0.61,0.61,0.61,0.61,338.73,9
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-12-01T13:00:00.000000000+0000,0.6100000376951776,0.62,0.6,0.6,823.572048,23
9985510571211594606436989364549728150268400968429116207816527248582274291346,2024-12-01T14:00:00.000000000+0000,0.6,0.61,0.59,0.6,310.87977800000004,12
