prediction_id,timestamp,open,high,low,close,volume,trade_count
60725874250423703620094276151916802462347260149939877434146037169740775578517,2025-02-03T20:00:00.000000000+0000,0.41,0.41,0.37,0.37,561.0,4
60725874250423703620094276151916802462347260149939877434146037169740775578517,2025-02-03T21:00:00.000000000+0000,0.4699999984218258,0.47,0.37,0.38,2596.4689329999997,11
60725874250423703620094276151916802462347260149939877434146037169740775578517,2025-02-03T22:00:00.000000000+0000,0.39,0.41,0.39,0.39,209.636884,8
60725874250423703620094276151916802462347260149939877434146037169740775578517,2025-02-03T23:00:00.000000000+0000,0.370000018900007,0.4,0.37,0.3700001839279854,274.650782,11
60725874250423703620094276151916802462347260149939877434146037169740775578517,2025-02-04T00:00:00.000000000+0000,0.39,0.39,0.39,0.39,167.62,2
60725874250423703620094276151916802462347260149939877434146037169740775578517,2025-02-04T02:00:00.000000000+0000,0.4,0.4,0.4,0.4,180.0,3
60725874250423703620094276151916802462347260149939877434146037169740775578517,2025-02-04T03:00:00.000000000+0000,0.41,0.5,0.41,0.5,119.99,3
60725874250423703620094276151916802462347260149939877434146037169740775578517,2025-02-04T04:00:00.000000000+0000,0.5,0.5,0.5,0.5,437.67999999999995,3
60725874250423703620094276151916802462347260149939877434146037169740775578517,2025-02-04T06:00:00.000000000+0000,0.5,0.5,0.5,0.5,3.0,1
60725874250423703620094276151916802462347260149939877434146037169740775578517,2025-02-04T07:00:00.000000000+0000,0.5,0.5,0.48,0.49,130.14999999999998,4
60725874250423703620094276151916802462347260149939877434146037169740775578517,2025-02-04T08:00:00.000000000+0000,0.5,0.5,0.44000000745391293,0.45,1292.258927,19
60725874250423703620094276151916802462347260149939877434146037169740775578517,2025-02-04T09:00:00.000000000+0000,0.47,0.47,0.45,0.46,91.80115699999999,4
60725874250423703620094276151916802462347260149939877434146037169740775578517,2025-02-04T10:00:00.000000000+0000,0.45,0.45,0.45,0.45,271.0,4
60725874250423703620094276151916802462347260149939877434146037169740775578517,2025-02-04T11:00:00.000000000+0000,0.45999995951999545,0.47,0.45999995951999545,0.4699999932319998,167.715073,6
60725874250423703620094276151916802462347260149939877434146037169740775578517,2025-02-04T12:00:00.000000000+0000,0.47,0.59,0.47,0.5899998465998865,1337.0843,10
60725874250423703620094276151916802462347260149939877434146037169740775578517,2025-02-04T13:00:00.000000000+0000,0.5899999946899995,0.5899999946899995,0.49,0.49,2240.799151,12
60725874250423703620094276151916802462347260149939877434146037169740775578517,2025-02-04T14:00:00.000000000+0000,0.48,0.48,0.45,0.45000000440000015,799.489088,10
